transaction_id,customer_id,store_id,date,time,drink_type,food_item,drink_price,food_price,payment_method,order_method,total_amount
249,90,3,2024-05-11 15:25,15:25:22,Mocha,Bagel,5.47,2.39,Mobile,Mobile App,7.86
250,446,3,2024-07-29 17:44,17:44:39,Tea,Cookie,5.19,2.10,Mobile,In-Store,7.30
251,220,5,2024-09-25 14:45,14:45:40,Cappuccino,Oatmeal,6.30,1.31,Mobile,In-Store,7.61
252,450,2,2024-05-14 8:38,8:38:13,Cappuccino,None,5.26,2.90,Mobile,In-Store,8.16
253,498,2,2025-01-04 21:10,21:10:22,Tea,None,5.08,2.01,Card,In-Store,7.09
254,192,5,2024-04-17 13:49,13:49:53,Hot Chocolate,Cake Pop,5.78,5.47,Card,In-Store,11.25
255,454,2,2024-11-21 3:27,3:27:46,Latte,Sandwich,5.64,5.47,Mobile,Mobile App,11.11
256,63,4,2025-01-29 14:19,14:19:08,Hot Chocolate,Protein Box,4.08,4.01,Card,In-Store,8.09
257,73,1,2024-10-29 1:41,1:41:44,Espresso,Sandwich,4.91,6.22,Mobile,Mobile App,11.14
258,161,3,2025-02-02 21:51,21:51:36,Americano,Cookie,4.92,6.73,Cash,Mobile App,11.65
259,169,1,2024-03-20 4:30,4:30:08,Frappuccino,Oatmeal,4.63,4.64,Mobile,In-Store,9.27
260,89,3,2024-05-04 2:04,2:04:32,Mocha,Sandwich,5.05,4.95,Card,In-Store,10.00
261,176,4,2024-05-23 16:11,16:11:43,Latte,Sandwich,4.74,2.26,Mobile,Mobile App,7.00
262,269,2,2024-12-21 11:26,11:26:32,Cold Brew,Cake Pop,4.10,7.16,Mobile,In-Store,11.26
263,73,5,2024-03-27 3:54,3:54:59,Espresso,Protein Box,4.74,0.19,Mobile,In-Store,4.93
264,245,4,2024-07-03 11:39,11:39:21,Mocha,Muffin,3.72,2.79,Mobile,In-Store,6.51
265,77,1,2024-06-06 11:52,11:52:33,Americano,Croissant,5.23,5.77,Mobile,In-Store,11.00
266,159,5,2024-06-19 15:57,15:57:53,Cappuccino,Muffin,6.06,0.64,Mobile,In-Store,6.70
267,489,2,2024-11-15 21:39,21:39:47,Hot Chocolate,Muffin,5.68,1.47,Cash,Mobile App,7.14
268,459,4,2024-04-26 3:55,3:55:49,Cold Brew,Oatmeal,4.58,4.71,Card,In-Store,9.30
269,324,5,2024-12-15 6:28,6:28:46,Cappuccino,Croissant,3.76,4.48,Card,Mobile App,8.24
270,98,4,2024-06-29 17:53,17:53:07,Hot Chocolate,Bagel,4.11,5.91,Card,Mobile App,10.02
271,381,4,2024-05-17 21:05,21:05:03,Hot Chocolate,None,5.14,6.50,Cash,In-Store,11.64
272,102,2,2024-05-19 23:08,23:08:19,Hot Chocolate,Bagel,4.12,1.03,Mobile,In-Store,5.15
273,494,3,2024-06-22 6:21,6:21:47,Hot Chocolate,Cake Pop,5.13,0.15,Mobile,Mobile App,5.28
274,132,5,2024-08-20 21:37,21:37:37,Hot Chocolate,Oatmeal,4.19,5.52,Card,Mobile App,9.71
275,102,2,2024-09-07 3:39,3:39:34,Latte,Cake Pop,6.05,2.41,Card,In-Store,8.46
276,19,4,2024-07-30 1:55,1:55:51,Mocha,Muffin,4.69,5.01,Mobile,In-Store,9.70
277,454,2,2024-12-18 21:56,21:56:59,Tea,Muffin,4.24,1.20,Mobile,In-Store,5.44
278,482,3,2024-07-10 4:09,4:09:26,Latte,Cake Pop,5.94,3.75,Mobile,Mobile App,9.69
279,82,5,2024-05-31 22:26,22:26:39,Mocha,None,4.53,4.04,Cash,In-Store,8.56
280,397,3,2024-08-10 11:36,11:36:56,Cold Brew,Cookie,3.83,4.68,Mobile,Mobile App,8.52
281,489,1,2024-09-25 0:09,0:09:44,Frappuccino,Protein Box,5.21,4.11,Cash,Mobile App,9.32
282,279,5,2024-03-19 16:31,16:31:37,Latte,Muffin,5.24,3.97,Cash,In-Store,9.21
283,339,3,2024-10-19 6:02,6:02:29,Cold Brew,None,5.64,2.66,Card,In-Store,8.31
284,365,4,2024-04-03 7:17,7:17:32,Cappuccino,Muffin,4.22,0.57,Mobile,Mobile App,4.79
285,331,5,2024-12-06 7:54,7:54:32,Cold Brew,Cookie,4.83,0.72,Mobile,Mobile App,5.55
286,129,5,2024-08-23 11:41,11:41:08,Espresso,None,4.35,3.47,Mobile,In-Store,7.82
287,344,2,2025-01-17 7:17,7:17:00,Cappuccino,Cake Pop,3.74,2.85,Mobile,Mobile App,6.59
288,310,4,2024-07-23 20:45,20:45:46,Cold Brew,Protein Box,6.13,4.13,Card,Mobile App,10.26
289,455,1,2024-10-26 1:45,1:45:26,Americano,Oatmeal,5.69,2.44,Mobile,In-Store,8.13
290,89,3,2024-11-01 21:46,21:46:59,Latte,Cookie,4.40,5.50,Mobile,Mobile App,9.91
291,213,2,2024-07-17 14:16,14:16:53,Cold Brew,Croissant,5.30,6.91,Mobile,Mobile App,12.21
292,143,3,2024-04-16 15:42,15:42:26,Hot Chocolate,Cookie,4.10,2.39,Cash,In-Store,6.49
293,65,1,2024-09-29 14:36,14:36:04,Cold Brew,Oatmeal,6.17,1.54,Mobile,In-Store,7.71
294,76,1,2024-12-03 23:21,23:21:24,Americano,Sandwich,3.84,0.93,Cash,In-Store,4.77
295,199,5,2025-02-20 12:22,12:22:35,Tea,Muffin,3.51,4.93,Mobile,In-Store,8.44
296,143,1,2024-07-18 17:15,17:15:38,Tea,Oatmeal,5.01,3.55,Mobile,In-Store,8.56
297,405,3,2024-04-30 22:39,22:39:59,Americano,Croissant,5.25,1.50,Mobile,In-Store,6.75
298,403,4,2024-06-20 19:24,19:24:53,Americano,Oatmeal,5.24,5.23,Mobile,In-Store,10.46
299,316,4,2024-06-28 19:13,19:13:27,Cappuccino,Muffin,3.66,1.19,Card,Mobile App,4.85
300,93,5,2024-05-31 22:46,22:46:41,Tea,Bagel,4.44,4.43,Mobile,In-Store,8.88
301,473,3,2024-09-10 21:22,21:22:04,Latte,Oatmeal,5.00,4.22,Mobile,In-Store,9.21
302,417,3,2024-09-13 21:41,21:41:56,Frappuccino,Oatmeal,4.15,5.87,Card,In-Store,10.02
303,305,1,2024-05-25 21:17,21:17:13,Espresso,Bagel,6.12,0.44,Card,In-Store,6.56
304,224,3,2024-08-30 5:16,5:16:29,Latte,Croissant,3.76,7.10,Card,In-Store,10.86
305,497,2,2024-09-11 9:06,9:06:05,Espresso,Cookie,4.96,5.62,Mobile,In-Store,10.59
306,291,1,2024-04-01 14:30,14:30:02,Latte,Sandwich,5.57,1.73,Mobile,Mobile App,7.30
307,428,2,2024-07-04 21:26,21:26:30,Cold Brew,Sandwich,4.29,1.47,Cash,Mobile App,5.75
308,102,5,2024-07-01 12:52,12:52:31,Frappuccino,Cookie,5.37,3.45,Card,In-Store,8.83
309,474,4,2025-01-06 12:21,12:21:57,Hot Chocolate,Cookie,5.99,6.54,Cash,Mobile App,12.53
310,267,5,2024-12-29 9:27,9:27:25,Mocha,Cookie,4.07,6.74,Mobile,Mobile App,10.81
311,355,4,2024-12-26 3:36,3:36:56,Hot Chocolate,Cake Pop,6.25,4.16,Card,Mobile App,10.42
312,456,5,2024-03-16 12:26,12:26:42,Tea,Sandwich,5.16,6.89,Card,Mobile App,12.05
313,110,3,2024-08-11 16:48,16:48:23,Frappuccino,Oatmeal,4.40,0.04,Mobile,In-Store,4.44
314,462,2,2024-08-24 9:51,9:51:47,Latte,Protein Box,4.79,0.28,Card,Mobile App,5.07
315,330,4,2025-01-07 15:48,15:48:47,Espresso,Oatmeal,4.44,7.29,Card,Mobile App,11.73
316,450,1,2024-11-05 16:29,16:29:40,Frappuccino,None,5.68,6.20,Mobile,Mobile App,11.88
317,430,2,2025-02-06 6:17,6:17:06,Cold Brew,Croissant,5.89,3.61,Mobile,In-Store,9.49
318,265,1,2024-04-22 3:59,3:59:28,Latte,Cookie,6.00,6.03,Card,Mobile App,12.03
319,3,2,2024-08-09 6:35,6:35:25,Cold Brew,Protein Box,6.46,7.65,Mobile,In-Store,14.10
320,85,2,2024-08-15 23:20,23:20:57,Frappuccino,Sandwich,5.87,6.18,Mobile,Mobile App,12.05
321,282,5,2025-02-10 6:07,6:07:18,Cappuccino,Sandwich,5.30,6.74,Mobile,In-Store,12.04
322,328,4,2024-03-23 12:37,12:37:06,Cold Brew,None,4.52,6.08,Mobile,In-Store,10.60
323,304,4,2024-04-28 17:07,17:07:18,Mocha,Cookie,5.13,1.35,Cash,Mobile App,6.48
324,450,2,2024-09-06 20:12,20:12:03,Mocha,Bagel,3.62,6.67,Mobile,In-Store,10.29
325,454,3,2024-06-16 21:56,21:56:41,Tea,Croissant,5.73,1.56,Mobile,In-Store,7.30
326,412,3,2024-06-14 0:16,0:16:29,Mocha,Bagel,4.84,7.14,Cash,In-Store,11.98
327,117,1,2024-08-23 7:46,7:46:17,Cold Brew,Cake Pop,3.56,3.67,Mobile,In-Store,7.23
328,221,1,2024-12-08 23:21,23:21:25,Americano,Oatmeal,3.69,5.42,Mobile,In-Store,9.10
329,154,5,2024-03-21 21:26,21:26:44,Tea,Cake Pop,4.66,3.98,Card,In-Store,8.64
330,153,2,2024-10-11 17:21,17:21:59,Tea,None,5.25,0.75,Mobile,In-Store,6.00
331,12,1,2024-10-12 5:46,5:46:17,Cold Brew,Oatmeal,4.89,2.33,Mobile,Mobile App,7.22
332,133,1,2025-01-31 18:01,18:01:11,Hot Chocolate,Cookie,5.36,7.87,Card,Mobile App,13.23
333,482,2,2024-07-13 17:08,17:08:25,Frappuccino,Oatmeal,4.94,7.69,Card,In-Store,12.63
334,304,5,2024-11-04 7:33,7:33:27,Cappuccino,Oatmeal,5.49,2.56,Card,In-Store,8.05
335,293,1,2024-03-02 17:11,17:11:14,Mocha,Protein Box,4.16,7.97,Cash,In-Store,12.13
336,463,5,2024-09-11 8:34,8:34:01,Cappuccino,Protein Box,3.84,6.76,Card,In-Store,10.60
337,300,4,2024-11-13 0:27,0:27:40,Mocha,None,5.29,4.89,Card,In-Store,10.18
338,228,5,2024-10-24 14:14,14:14:34,Americano,Cake Pop,4.95,0.32,Card,In-Store,5.28
339,271,3,2024-08-17 0:38,0:38:28,Hot Chocolate,Sandwich,3.58,7.21,Mobile,In-Store,10.79
340,43,3,2024-11-16 14:58,14:58:06,Frappuccino,Cookie,4.64,4.46,Mobile,In-Store,9.10
341,432,5,2024-09-23 1:32,1:32:29,Cold Brew,Oatmeal,3.82,6.95,Card,In-Store,10.77
342,343,3,2024-11-13 1:09,1:09:09,Cappuccino,Croissant,5.09,6.68,Mobile,Mobile App,11.77
343,326,4,2024-12-16 14:09,14:09:02,Cappuccino,Croissant,4.69,6.66,Mobile,Mobile App,11.35
344,302,2,2025-01-06 19:50,19:50:36,Cold Brew,Muffin,5.34,5.59,Mobile,In-Store,10.92
345,498,3,2024-08-26 21:53,21:53:08,Frappuccino,Oatmeal,5.92,2.33,Mobile,In-Store,8.25
346,364,3,2024-02-25 14:41,14:41:06,Frappuccino,Oatmeal,4.40,2.69,Mobile,Mobile App,7.09
347,379,5,2024-10-01 10:50,10:50:48,Tea,None,6.39,2.47,Card,Mobile App,8.85
348,427,4,2024-03-15 22:04,22:04:59,Mocha,Croissant,5.11,0.16,Cash,In-Store,5.27
349,493,2,2024-12-28 21:28,21:28:21,Americano,Sandwich,5.35,4.66,Card,In-Store,10.02
350,21,5,2024-11-10 6:41,6:41:03,Tea,Sandwich,5.54,5.59,Card,In-Store,11.13
351,407,5,2024-10-03 14:04,14:04:06,Cold Brew,Bagel,5.50,6.83,Mobile,In-Store,12.33
352,107,4,2025-02-21 1:01,1:01:36,Tea,Croissant,5.03,1.12,Mobile,In-Store,6.15
353,336,2,2024-08-12 17:18,17:18:57,Latte,Sandwich,4.79,4.35,Mobile,Mobile App,9.14
354,303,4,2024-08-19 11:30,11:30:52,Cold Brew,Oatmeal,3.66,0.06,Card,In-Store,3.73
355,117,2,2024-05-08 11:46,11:46:36,Mocha,Bagel,3.57,0.76,Mobile,In-Store,4.33
356,124,4,2025-01-05 20:34,20:34:08,Frappuccino,Croissant,4.57,0.43,Mobile,Mobile App,5.01
357,399,5,2024-03-14 0:10,0:10:41,Latte,Muffin,4.50,5.80,Card,Mobile App,10.30
358,281,5,2024-08-02 5:40,5:40:03,Cappuccino,None,4.66,0.65,Mobile,Mobile App,5.31
359,292,1,2024-12-01 2:49,2:49:31,Mocha,Protein Box,3.92,5.73,Cash,In-Store,9.65
360,203,3,2024-04-23 0:09,0:09:17,Cold Brew,Cookie,5.71,2.00,Card,Mobile App,7.71
361,51,4,2025-01-11 3:09,3:09:29,Hot Chocolate,None,6.07,7.02,Mobile,In-Store,13.09
362,271,1,2024-03-02 11:32,11:32:54,Americano,Croissant,6.32,6.51,Mobile,In-Store,12.82
363,324,3,2024-05-12 9:05,9:05:42,Latte,Croissant,4.98,7.66,Card,In-Store,12.64
364,277,4,2024-04-07 5:06,5:06:26,Americano,None,5.60,7.07,Mobile,In-Store,12.67
365,141,2,2024-09-03 1:06,1:06:44,Tea,Muffin,6.07,7.47,Mobile,Mobile App,13.53
366,470,3,2024-11-29 23:26,23:26:08,Latte,Cake Pop,4.75,6.87,Mobile,In-Store,11.62
367,275,5,2024-06-27 16:14,16:14:32,Americano,Oatmeal,4.43,5.55,Cash,In-Store,9.98
368,290,1,2025-02-09 15:32,15:32:33,Cappuccino,Croissant,6.31,1.36,Mobile,Mobile App,7.67
369,334,3,2024-03-06 4:56,4:56:13,Espresso,Sandwich,5.05,2.17,Cash,In-Store,7.22
370,381,3,2024-09-09 19:10,19:10:23,Cold Brew,Cake Pop,4.99,1.70,Card,In-Store,6.69
371,452,5,2025-02-17 0:55,0:55:12,Cold Brew,Bagel,4.04,4.83,Mobile,Mobile App,8.86
372,496,4,2024-07-13 17:37,17:37:46,Mocha,Bagel,3.82,4.03,Card,In-Store,7.85
373,373,2,2025-01-27 0:25,0:25:14,Latte,Protein Box,6.03,6.94,Mobile,In-Store,12.96
374,52,5,2024-08-10 13:32,13:32:01,Americano,Bagel,5.34,7.62,Mobile,In-Store,12.96
375,494,2,2025-01-04 5:40,5:40:46,Tea,Bagel,4.48,3.24,Card,In-Store,7.72
376,27,4,2024-05-27 21:38,21:38:05,Cold Brew,Cookie,4.08,4.05,Card,Mobile App,8.13
377,157,3,2024-05-10 0:58,0:58:09,Cold Brew,None,5.17,7.77,Mobile,Mobile App,12.94
378,239,2,2024-10-05 8:22,8:22:48,Tea,Bagel,5.25,2.21,Cash,In-Store,7.46
379,156,1,2024-05-14 18:40,18:40:00,Cappuccino,Croissant,4.12,6.34,Card,In-Store,10.46
380,291,1,2024-09-28 6:40,6:40:40,Americano,Oatmeal,6.05,1.80,Cash,In-Store,7.86
381,136,5,2024-03-22 8:14,8:14:06,Hot Chocolate,None,3.75,5.45,Mobile,Mobile App,9.20
382,144,4,2025-01-27 11:36,11:36:32,Cold Brew,Croissant,4.57,2.03,Cash,In-Store,6.60
383,106,5,2024-03-09 3:29,3:29:35,Mocha,None,5.54,7.07,Mobile,Mobile App,12.61
384,420,5,2024-03-22 17:35,17:35:35,Cold Brew,Croissant,4.32,4.49,Mobile,Mobile App,8.81
385,158,5,2024-06-25 18:37,18:37:53,Frappuccino,Cookie,5.98,1.49,Card,In-Store,7.47
386,146,1,2024-03-15 15:46,15:46:29,Espresso,Oatmeal,5.72,1.79,Card,Mobile App,7.51
387,2,1,2024-11-08 6:26,6:26:13,Cappuccino,Croissant,5.87,3.95,Mobile,Mobile App,9.82
388,433,5,2024-12-27 22:28,22:28:24,Latte,Cake Pop,3.86,7.69,Mobile,Mobile App,11.55
389,77,1,2024-03-23 23:51,23:51:44,Americano,Cake Pop,3.92,6.16,Mobile,Mobile App,10.08
390,132,4,2024-04-04 19:32,19:32:59,Tea,Croissant,4.36,3.91,Card,In-Store,8.27
391,90,5,2024-10-22 2:45,2:45:19,Hot Chocolate,Cake Pop,5.05,2.70,Mobile,In-Store,7.76
392,345,1,2024-07-19 0:08,0:08:33,Mocha,Protein Box,5.74,4.39,Mobile,Mobile App,10.14
393,350,2,2024-07-02 0:32,0:32:47,Hot Chocolate,Bagel,6.01,5.99,Mobile,In-Store,12.00
394,459,5,2024-10-04 13:29,13:29:21,Cappuccino,Bagel,5.61,6.27,Cash,In-Store,11.88
395,263,5,2024-10-30 9:14,9:14:12,Frappuccino,None,6.29,2.60,Card,In-Store,8.88
396,351,4,2024-09-11 22:31,22:31:53,Frappuccino,Protein Box,5.72,5.77,Card,Mobile App,11.49
397,108,3,2024-03-16 19:52,19:52:41,Tea,Muffin,4.42,5.26,Cash,In-Store,9.68
398,74,3,2024-05-15 18:33,18:33:10,Espresso,Oatmeal,4.30,7.67,Mobile,In-Store,11.97
399,39,4,2024-11-23 1:31,1:31:44,Frappuccino,Sandwich,5.59,7.45,Mobile,Mobile App,13.04
400,397,4,2025-02-10 13:15,13:15:25,Tea,Muffin,4.08,6.32,Mobile,In-Store,10.39
401,159,4,2024-10-10 18:20,18:20:57,Espresso,Bagel,3.78,5.79,Card,In-Store,9.57
402,71,3,2024-11-04 11:37,11:37:49,Cappuccino,Oatmeal,5.10,2.19,Mobile,In-Store,7.29
403,447,4,2024-03-09 7:28,7:28:20,Americano,Cake Pop,5.96,6.77,Mobile,Mobile App,12.73
404,312,1,2024-05-19 22:10,22:10:26,Cappuccino,Muffin,3.80,3.42,Mobile,Mobile App,7.22
405,241,5,2024-08-03 9:06,9:06:03,Tea,Cake Pop,5.88,2.18,Mobile,Mobile App,8.05
406,426,5,2024-12-18 13:26,13:26:27,Americano,Cookie,5.93,3.07,Mobile,In-Store,9.01
407,445,2,2024-08-02 6:07,6:07:06,Tea,None,4.95,6.69,Cash,Mobile App,11.63
408,298,2,2024-05-30 16:35,16:35:37,Cappuccino,Oatmeal,3.67,1.19,Card,In-Store,4.86
409,440,5,2024-12-11 17:59,17:59:26,Cold Brew,Oatmeal,4.02,3.65,Cash,In-Store,7.67
410,36,1,2024-06-06 17:26,17:26:31,Cold Brew,Muffin,5.62,3.94,Cash,Mobile App,9.56
411,84,3,2024-12-24 9:06,9:06:56,Cappuccino,Croissant,5.64,0.29,Mobile,Mobile App,5.93
412,452,3,2025-01-02 17:27,17:27:49,Hot Chocolate,None,6.20,1.57,Mobile,In-Store,7.76
413,374,1,2025-02-22 6:57,6:57:44,Hot Chocolate,None,5.25,6.61,Card,In-Store,11.86
414,263,3,2024-08-13 17:29,17:29:34,Frappuccino,Bagel,3.87,6.65,Card,Mobile App,10.52
415,310,4,2024-02-26 8:11,8:11:22,Frappuccino,Oatmeal,3.86,2.34,Mobile,In-Store,6.20
416,385,5,2025-01-22 23:07,23:07:04,Americano,Oatmeal,5.66,7.00,Cash,In-Store,12.66
417,172,5,2024-06-04 13:17,13:17:13,Americano,Croissant,4.05,6.17,Mobile,In-Store,10.23
418,376,1,2025-01-16 0:58,0:58:25,Cold Brew,Cake Pop,4.49,3.34,Mobile,In-Store,7.83
419,173,3,2025-01-04 8:37,8:37:13,Hot Chocolate,Sandwich,4.96,5.99,Card,Mobile App,10.95
420,362,2,2024-03-14 14:48,14:48:06,Espresso,Cookie,3.57,7.69,Mobile,In-Store,11.26
421,47,2,2025-02-10 17:59,17:59:39,Cappuccino,Sandwich,4.25,3.67,Mobile,In-Store,7.92
422,379,3,2024-11-01 12:23,12:23:09,Espresso,Bagel,4.72,1.91,Mobile,Mobile App,6.63
423,141,2,2024-06-21 7:20,7:20:55,Americano,Oatmeal,4.34,7.53,Mobile,In-Store,11.87
424,375,1,2024-03-20 6:21,6:21:57,Espresso,Muffin,3.91,4.83,Card,Mobile App,8.74
425,406,1,2025-01-23 2:55,2:55:29,Tea,Muffin,5.68,0.84,Card,In-Store,6.53
426,118,3,2024-08-01 17:39,17:39:27,Latte,Muffin,5.94,4.58,Card,In-Store,10.52
427,277,2,2024-08-19 0:46,0:46:10,Cold Brew,Sandwich,4.27,4.00,Card,In-Store,8.28
428,214,1,2024-11-06 11:47,11:47:01,Hot Chocolate,Cake Pop,5.82,6.84,Mobile,Mobile App,12.67
429,220,1,2025-01-13 4:24,4:24:01,Cold Brew,Sandwich,4.66,4.25,Mobile,In-Store,8.90
430,393,4,2024-02-24 22:57,22:57:02,Tea,Croissant,5.02,2.04,Mobile,Mobile App,7.06
431,26,4,2025-02-03 13:03,13:03:19,Hot Chocolate,Muffin,6.07,5.41,Mobile,In-Store,11.47
432,9,1,2025-01-25 1:18,1:18:51,Americano,None,5.75,4.34,Mobile,In-Store,10.09
433,271,3,2024-03-07 5:14,5:14:11,Cappuccino,Oatmeal,5.92,1.86,Card,In-Store,7.78
434,10,5,2024-05-12 21:10,21:10:37,Cappuccino,Protein Box,3.91,4.59,Cash,Mobile App,8.50
435,472,5,2024-09-23 11:11,11:11:59,Frappuccino,Oatmeal,3.71,6.57,Mobile,In-Store,10.28
436,378,1,2024-03-07 10:56,10:56:58,Mocha,Croissant,6.18,0.23,Card,Mobile App,6.41
437,121,1,2024-03-15 13:51,13:51:08,Tea,Cake Pop,4.66,5.05,Mobile,In-Store,9.71
438,125,1,2024-03-25 11:34,11:34:52,Hot Chocolate,Croissant,4.36,2.80,Card,In-Store,7.16
439,170,3,2024-04-30 14:16,14:16:40,Mocha,Cake Pop,5.67,2.34,Card,In-Store,8.02
440,72,4,2025-01-07 9:46,9:46:09,Mocha,Croissant,6.01,3.14,Mobile,In-Store,9.15
441,152,1,2024-09-02 10:59,10:59:54,Cappuccino,Sandwich,6.09,2.74,Mobile,In-Store,8.82
442,208,1,2024-06-04 23:45,23:45:25,Americano,Protein Box,4.45,6.66,Card,Mobile App,11.11
443,49,2,2024-09-20 7:00,7:00:04,Cold Brew,Cookie,6.06,2.20,Card,In-Store,8.26
444,154,3,2024-07-31 0:16,0:16:47,Cappuccino,Cookie,3.62,5.87,Card,Mobile App,9.49
445,347,1,2025-01-26 18:31,18:31:48,Tea,Muffin,3.65,0.75,Card,In-Store,4.40
446,293,2,2024-05-16 7:51,7:51:50,Tea,Sandwich,5.37,7.61,Cash,In-Store,12.98
447,68,5,2024-05-19 23:46,23:46:12,Hot Chocolate,Croissant,3.69,4.98,Mobile,In-Store,8.67
448,50,1,2024-08-03 18:29,18:29:40,Cold Brew,Cake Pop,4.47,5.65,Mobile,Mobile App,10.13
449,152,1,2025-02-11 10:12,10:12:56,Americano,Croissant,5.52,2.38,Mobile,In-Store,7.90
450,19,2,2024-10-17 19:08,19:08:05,Hot Chocolate,Sandwich,4.51,3.30,Mobile,Mobile App,7.81
451,100,3,2024-09-07 5:09,5:09:40,Americano,Cookie,4.04,1.79,Mobile,Mobile App,5.83
452,60,1,2024-03-31 22:00,22:00:43,Americano,Protein Box,4.34,7.46,Card,Mobile App,11.80
453,167,5,2024-09-12 17:23,17:23:23,Mocha,Protein Box,4.87,3.90,Mobile,In-Store,8.78
454,202,1,2024-05-17 10:42,10:42:05,Hot Chocolate,Cookie,4.93,5.04,Mobile,Mobile App,9.97
455,345,5,2025-01-16 18:04,18:04:28,Latte,Cake Pop,5.85,5.87,Cash,Mobile App,11.72
456,146,4,2025-01-30 9:37,9:37:19,Cappuccino,Muffin,5.75,2.97,Mobile,Mobile App,8.72
457,403,4,2024-11-16 15:05,15:05:11,Hot Chocolate,Cookie,4.87,5.76,Mobile,Mobile App,10.63
458,164,5,2024-03-18 4:04,4:04:24,Americano,Cookie,6.04,5.41,Card,In-Store,11.44
459,458,3,2024-03-09 16:15,16:15:04,Frappuccino,Bagel,3.84,5.65,Card,In-Store,9.49
460,481,1,2024-05-12 1:36,1:36:13,Americano,Muffin,4.27,3.91,Mobile,Mobile App,8.18
461,439,1,2024-12-31 6:33,6:33:34,Americano,None,5.98,3.06,Mobile,In-Store,9.05
462,242,4,2024-09-09 6:00,6:00:17,Cold Brew,Cookie,4.63,1.78,Card,In-Store,6.41
463,69,5,2024-03-27 14:21,14:21:45,Espresso,Sandwich,6.44,6.60,Mobile,In-Store,13.04
464,175,1,2024-10-12 17:20,17:20:42,Cold Brew,Sandwich,4.90,4.87,Mobile,In-Store,9.77
465,49,1,2024-07-21 15:06,15:06:11,Hot Chocolate,Bagel,5.88,3.55,Card,Mobile App,9.43
466,483,3,2024-09-13 9:16,9:16:27,Frappuccino,Cake Pop,4.71,7.55,Mobile,In-Store,12.26
467,108,2,2024-05-23 13:10,13:10:09,Cappuccino,Cookie,4.77,0.38,Mobile,Mobile App,5.16
468,226,4,2024-04-08 18:40,18:40:30,Frappuccino,Muffin,4.65,6.80,Mobile,Mobile App,11.45
469,161,4,2024-12-14 4:40,4:40:21,Espresso,Cookie,5.66,7.98,Cash,In-Store,13.64
470,119,2,2024-04-22 18:08,18:08:10,Hot Chocolate,Protein Box,5.14,7.10,Cash,In-Store,12.24
471,149,1,2024-05-08 15:04,15:04:20,Frappuccino,Protein Box,6.33,6.48,Mobile,Mobile App,12.81
472,465,3,2024-11-16 5:37,5:37:00,Americano,Protein Box,4.25,2.99,Mobile,In-Store,7.25
473,150,3,2024-12-05 17:00,17:00:40,Frappuccino,Cookie,3.80,1.85,Mobile,In-Store,5.65
474,432,4,2024-03-13 23:21,23:21:38,Hot Chocolate,Cake Pop,4.68,5.88,Mobile,In-Store,10.56
475,293,3,2024-08-03 2:28,2:28:53,Cappuccino,Protein Box,5.35,2.44,Mobile,In-Store,7.79
476,143,2,2024-09-18 16:31,16:31:07,Hot Chocolate,Oatmeal,6.08,1.41,Card,In-Store,7.49
477,419,1,2024-06-11 19:18,19:18:26,Americano,Croissant,4.54,6.29,Mobile,In-Store,10.83
478,476,2,2025-01-02 14:27,14:27:40,Americano,Muffin,5.46,2.50,Mobile,Mobile App,7.96
479,455,5,2025-02-21 9:40,9:40:16,Americano,Croissant,4.55,7.32,Mobile,Mobile App,11.87
480,160,4,2024-11-21 13:59,13:59:26,Cold Brew,Cake Pop,5.35,6.73,Mobile,Mobile App,12.08
481,11,3,2024-06-20 13:09,13:09:50,Latte,Muffin,6.15,6.78,Mobile,In-Store,12.94
482,138,5,2024-07-24 10:10,10:10:03,Latte,Oatmeal,4.19,6.17,Mobile,In-Store,10.37
483,457,3,2024-05-08 15:24,15:24:25,Cappuccino,Sandwich,4.71,7.05,Card,In-Store,11.76
484,78,1,2024-06-16 7:55,7:55:52,Latte,Cake Pop,6.48,6.45,Card,In-Store,12.93
485,77,1,2024-03-01 3:37,3:37:49,Frappuccino,Croissant,6.11,4.82,Mobile,Mobile App,10.93
486,441,1,2024-05-11 16:53,16:53:29,Espresso,Croissant,5.19,2.37,Mobile,Mobile App,7.56
487,254,3,2024-08-19 21:16,21:16:30,Mocha,None,5.05,7.11,Mobile,Mobile App,12.16
488,409,5,2024-06-27 3:50,3:50:57,Latte,Oatmeal,4.35,6.72,Mobile,In-Store,11.08
489,258,1,2024-11-26 20:55,20:55:47,Tea,None,5.05,3.78,Card,In-Store,8.83
490,320,5,2024-04-17 20:43,20:43:16,Hot Chocolate,Bagel,6.04,0.31,Mobile,In-Store,6.36
491,291,3,2024-03-04 15:24,15:24:02,Frappuccino,Sandwich,5.56,5.11,Card,In-Store,10.66
492,263,5,2025-01-30 6:09,6:09:52,Frappuccino,None,4.37,0.40,Card,In-Store,4.77
493,85,3,2024-06-10 15:00,15:00:07,Tea,Oatmeal,4.10,7.41,Cash,In-Store,11.51
494,146,3,2024-09-03 19:54,19:54:07,Espresso,Cake Pop,4.30,7.69,Cash,In-Store,11.99
495,323,4,2024-08-06 0:52,0:52:06,Mocha,Oatmeal,4.01,1.52,Mobile,In-Store,5.53
496,42,3,2025-01-08 9:41,9:41:46,Frappuccino,Oatmeal,3.79,5.41,Cash,In-Store,9.20
497,374,3,2024-10-18 20:11,20:11:12,Tea,Protein Box,4.76,0.74,Card,In-Store,5.50
